file_path,relative_path,file_name,run_key,detected_modality,reason
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-004\sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-004/sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,sub-cp015_ses-20210504_level-04B_run-004,unknown,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-004\sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-004/sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_hea.csv,sub-cp015_ses-20210504_level-04B_run-004,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-004\sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-004/sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_hea.csv,sub-cp015_ses-20210504_level-04B_run-004,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,eye_tracking,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,ecg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,eda,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,emg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,respiration,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,unknown,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_level-04B_run-006,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,eye_tracking,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,ecg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,eda,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,emg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,respiration,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,unknown,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_level-04B_run-009,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,eye_tracking,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,ecg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,eda,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,emg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,respiration,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,unknown,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_level-01B_run-001,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,eye_tracking,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,ecg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,eda,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,emg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,respiration,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,unknown,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_level-01B_run-007,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,eye_tracking,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,ecg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,eda,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,emg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,respiration,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,unknown,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_level-01B_run-012,xplane,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_level-02B_run-003,eye_tracking,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_level-02B_run-003,ecg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_level-02B_run-003,eda,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_level-02B_run-003,emg,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_level-02B_run-003,respiration,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_level-02B_run-003,unknown,header_metadata_file
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_level-02B_run-003,xplane,header_metadata_file
