file_path,relative_path,file_name,extension,file_size_mb,subject_id,session_id,difficulty_level,run_id,run_key,detected_modality,modality_detection_method,is_readable,read_error,row_count_if_csv,column_count_if_csv,first_columns_if_csv,mat_keys_if_mat
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,csv,4.602195,sub-cp015,ses-20210504,level-04B,run-006,sub-cp015_ses-20210504_level-04B_run-006,unknown,unclassified_filename,True,,62214,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-006\sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-006/sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,csv,8.8e-05,sub-cp015,ses-20210504,level-04B,run-006,sub-cp015_ses-20210504_level-04B_run-006,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,csv,4.060264,sub-cp015,ses-20210504,level-04B,run-009,sub-cp015_ses-20210504_level-04B_run-009,unknown,unclassified_filename,True,,54745,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp015\ses-20210504\level-04B_run-009\sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp015/ses-20210504/level-04B_run-009/sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,sub-cp015_ses-20210504_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,csv,8.8e-05,sub-cp015,ses-20210504,level-04B,run-009,sub-cp015_ses-20210504_level-04B_run-009,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,csv,3.860357,sub-cp016,ses-20210528,level-01B,run-001,sub-cp016_ses-20210528_level-01B_run-001,unknown,unclassified_filename,True,,51879,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-001\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-001/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-01B,run-001,sub-cp016_ses-20210528_level-01B_run-001,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,csv,4.594615,sub-cp016,ses-20210528,level-01B,run-007,sub-cp016_ses-20210528_level-01B_run-007,unknown,unclassified_filename,True,,62404,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-007\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-007/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-01B,run-007,sub-cp016_ses-20210528_level-01B_run-007,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,csv,3.660994,sub-cp016,ses-20210528,level-01B,run-012,sub-cp016_ses-20210528_level-01B_run-012,unknown,unclassified_filename,True,,49811,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-01B_run-012\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp016/ses-20210528/level-01B_run-012/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-01B,run-012,sub-cp016_ses-20210528_level-01B_run-012,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,csv,4.151136,sub-cp016,ses-20210528,level-02B,run-003,sub-cp016_ses-20210528_level-02B_run-003,unknown,unclassified_filename,True,,55807,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-003\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-003/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-02B,run-003,sub-cp016_ses-20210528_level-02B_run-003,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-008\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-008/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,csv,4.532866,sub-cp016,ses-20210528,level-02B,run-008,sub-cp016_ses-20210528_level-02B_run-008,unknown,unclassified_filename,True,,61651,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-008\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-008/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-02B,run-008,sub-cp016_ses-20210528_level-02B_run-008,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-010\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-010/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,csv,4.116632,sub-cp016,ses-20210528,level-02B,run-010,sub-cp016_ses-20210528_level-02B_run-010,unknown,unclassified_filename,True,,56034,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-02B_run-010\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,task-ils/sub-cp016/ses-20210528/level-02B_run-010/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-02B,run-010,sub-cp016_ses-20210528_level-02B_run-010,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-03B_run-002\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,task-ils/sub-cp016/ses-20210528/level-03B_run-002/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,csv,4.438572,sub-cp016,ses-20210528,level-03B,run-002,sub-cp016_ses-20210528_level-03B_run-002,unknown,unclassified_filename,True,,59577,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-03B_run-002\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,task-ils/sub-cp016/ses-20210528/level-03B_run-002/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,csv,8.6e-05,sub-cp016,ses-20210528,level-03B,run-002,sub-cp016_ses-20210528_level-03B_run-002,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-03B_run-005\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp016/ses-20210528/level-03B_run-005/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,csv,4.313334,sub-cp016,ses-20210528,level-03B,run-005,sub-cp016_ses-20210528_level-03B_run-005,unknown,unclassified_filename,True,,58049,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-03B_run-005\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp016/ses-20210528/level-03B_run-005/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,csv,8.7e-05,sub-cp016,ses-20210528,level-03B,run-005,sub-cp016_ses-20210528_level-03B_run-005,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-03B_run-011\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp016/ses-20210528/level-03B_run-011/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,csv,4.263208,sub-cp016,ses-20210528,level-03B,run-011,sub-cp016_ses-20210528_level-03B_run-011,unknown,unclassified_filename,True,,57999,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-03B_run-011\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp016/ses-20210528/level-03B_run-011/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-03B,run-011,sub-cp016_ses-20210528_level-03B_run-011,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-04B_run-004\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp016/ses-20210528/level-04B_run-004/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,csv,4.12785,sub-cp016,ses-20210528,level-04B,run-004,sub-cp016_ses-20210528_level-04B_run-004,unknown,unclassified_filename,True,,55469,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-04B_run-004\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,task-ils/sub-cp016/ses-20210528/level-04B_run-004/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-04B,run-004,sub-cp016_ses-20210528_level-04B_run-004,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-04B_run-006\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp016/ses-20210528/level-04B_run-006/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,csv,4.107426,sub-cp016,ses-20210528,level-04B,run-006,sub-cp016_ses-20210528_level-04B_run-006,unknown,unclassified_filename,True,,55122,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-04B_run-006\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp016/ses-20210528/level-04B_run-006/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,csv,8.8e-05,sub-cp016,ses-20210528,level-04B,run-006,sub-cp016_ses-20210528_level-04B_run-006,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-04B_run-009\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,csv,3.78668,sub-cp016,ses-20210528,level-04B,run-009,sub-cp016_ses-20210528_level-04B_run-009,unknown,unclassified_filename,True,,51477,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp016\ses-20210528\level-04B_run-009\sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,csv,8.7e-05,sub-cp016,ses-20210528,level-04B,run-009,sub-cp016_ses-20210528_level-04B_run-009,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-01B_run-001\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,csv,3.829627,sub-cp017,ses-20210521,level-01B,run-001,sub-cp017_ses-20210521_level-01B_run-001,unknown,unclassified_filename,True,,50816,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-01B_run-001\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,csv,8.7e-05,sub-cp017,ses-20210521,level-01B,run-001,sub-cp017_ses-20210521_level-01B_run-001,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-01B_run-007\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,csv,3.997138,sub-cp017,ses-20210521,level-01B,run-007,sub-cp017_ses-20210521_level-01B_run-007,unknown,unclassified_filename,True,,53041,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-01B_run-007\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,csv,8.7e-05,sub-cp017,ses-20210521,level-01B,run-007,sub-cp017_ses-20210521_level-01B_run-007,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-01B_run-012\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,csv,4.077006,sub-cp017,ses-20210521,level-01B,run-012,sub-cp017_ses-20210521_level-01B_run-012,unknown,unclassified_filename,True,,54704,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-01B_run-012\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,csv,8.8e-05,sub-cp017,ses-20210521,level-01B,run-012,sub-cp017_ses-20210521_level-01B_run-012,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-02B_run-003\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp017/ses-20210521/level-02B_run-003/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,csv,4.421497,sub-cp017,ses-20210521,level-02B,run-003,sub-cp017_ses-20210521_level-02B_run-003,unknown,unclassified_filename,True,,58545,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp017\ses-20210521\level-02B_run-003\sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp017/ses-20210521/level-02B_run-003/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,csv,8.7e-05,sub-cp017,ses-20210521,level-02B,run-003,sub-cp017_ses-20210521_level-02B_run-003,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
